assay,UniProt_ID,model,params,log_params,taxon,selection_type,seq_len,log_seq_len,MSA_Neff_L,log_msa_depth,MSA_Neff_L_category,upper_segment,rho
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Progen3 219m,219000000.0,8.340444114840118,Eukaryote,Stability,41,1.6127838567197355,206.87,2.3156975144495764,High,False,0.376
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,Stability,59,1.7708520116421442,195.89,2.2920122662363456,High,False,0.013
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,OrganismalFitness,243,2.385606273598312,29.93,1.4761067168401913,Medium,False,0.167
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,Expression,245,2.3891660843645326,26.71,1.426673888021373,Medium,False,0.444
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,OrganismalFitness,635,2.8027737252919755,0.19,-0.721246399047171,Low,False,0.273
TRPC_SACS2_Chan_2017,TRPC_SACS2,Progen3 219m,219000000.0,8.340444114840118,Prokaryote,OrganismalFitness,248,2.3944516808262164,41.98,1.6230424342463816,Medium,False,0.525
TRPC_THEMA_Chan_2017,TRPC_THEMA,Progen3 219m,219000000.0,8.340444114840118,Prokaryote,OrganismalFitness,252,2.401400540781544,41.51,1.6181527333785195,Medium,False,0.412
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,OrganismalFitness,159,2.2013971243204513,55.33,1.7429606702141525,Medium,False,0.282
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,Stability,69,1.8388490907372552,506.27,2.704382193196689,High,False,-0.065
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,Progen3 219m,219000000.0,8.340444114840118,Eukaryote,Activity,1173,3.0692980121155293,0.64,-0.1938200260161128,Low,False,0.162
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,Stability,58,1.7634279935629373,17.55,1.2442771208018428,Medium,False,0.366
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,Progen3 219m,219000000.0,8.340444114840118,Virus,Stability,40,1.6020599913279623,1177.87,3.0710973605715015,High,False,0.353
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,Progen3 219m,219000000.0,8.340444114840118,Eukaryote,Stability,65,1.8129133566428555,761.62,2.8817383400187397,High,False,0.141
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,Expression,163,2.2121876044039577,29.05,1.4631461367263496,Medium,False,0.335
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,Activity,163,2.2121876044039577,29.05,1.4631461367263496,Medium,False,0.213
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,Progen3 219m,219000000.0,8.340444114840118,Virus,Stability,56,1.7481880270062005,81.19,1.9095025414054154,Medium,False,0.196
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Progen3 219m,219000000.0,8.340444114840118,Prokaryote,Stability,52,1.7160033436347992,16.25,1.2108533653148932,Medium,False,0.059
YAP1_HUMAN_Araya_2012,YAP1_HUMAN,Progen3 219m,219000000.0,8.340444114840118,Human,Binding,504,2.7024305364455254,0.26,-0.585026652029182,Low,False,0.322
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,Progen3 219m,219000000.0,8.340444114840118,Prokaryote,Stability,39,1.591064607026499,40.99,1.6126779183165019,Medium,False,0.592
A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,3423,3.534406899137877,1.63,0.21218760440395779,Medium,False,0.305
A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,852,2.9304395947667,42.81,1.6315452278343094,Medium,False,0.471
A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Activity,161,2.2068258760318495,14.07,1.1482940974347458,Medium,False,0.043
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Activity,87,1.9395192526186185,0.1,-1.0,Low,False,0.049
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,565,2.7520484478194387,16.01,1.2043913319192998,Medium,False,0.488
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,565,2.7520484478194387,16.01,1.2043913319192998,Medium,False,0.461
A4_HUMAN_Seuma_2022,A4_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,770,2.886490725172482,0.08,-1.0969100130080565,Low,False,0.375
A4D664_9INFA_Soh_2019,A4D664_9INFA,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,759,2.88024177589548,1.7,0.2304489213782739,Medium,False,0.352
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,266,2.424881636631067,120.61,2.081383317462285,High,False,0.591
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,177,2.247973266361807,985.3,2.9935684827897275,High,False,0.405
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Binding,805,2.9057958803678687,1.97,0.2944662261615929,Medium,False,0.106
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,413,2.615950051656401,67.99,1.832445041174111,Medium,False,0.52
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,198,2.296665190261531,18.4,1.2648178230095364,Medium,False,-0.226
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,47,1.6720978579357175,26.51,1.4234097277330935,Medium,False,-0.253
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Activity,346,2.5390760987927767,89.1,1.9498777040368747,Medium,False,0.512
ANCSZ_Hobbs_2022,ANCSZ,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Activity,627,2.7972675408307164,1.79,0.2528530309798932,Medium,False,0.494
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Stability,69,1.8388490907372552,54.24,1.734319680859007,Medium,False,0.457
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,B2L11_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Binding,198,2.296665190261531,0.45,-0.3467874862246563,Low,False,0.238
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Stability,64,1.806179973983887,271.76,2.4341855338619713,High,False,0.443
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Stability,52,1.7160033436347992,51.95,1.7155855518931962,Medium,False,0.357
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,286,2.456366033129043,177.98,2.2503712024344784,High,False,0.369
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,286,2.456366033129043,177.98,2.2503712024344784,High,False,0.521
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,286,2.456366033129043,177.98,2.2503712024344784,High,False,0.541
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,286,2.456366033129043,177.98,2.2503712024344784,High,False,0.511
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,1863,3.2702128548962426,0.05,-1.3010299956639813,Low,False,0.152
BRCA2_HUMAN_Erwood_2022_HEK293T,BRCA2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,3418,3.533772058384718,0.02,-1.6989700043360187,Low,False,0.062
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,566,2.7528164311882715,16.0,1.2041199826559248,Medium,False,0.39
CALM1_HUMAN_Weile_2017,CALM1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,149,2.173186268412274,190.77,2.280510079703276,High,False,0.218
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,735,2.8662873390841948,0.26,-0.585026652029182,Low,False,0.224
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,1154,3.0622058088197126,0.04,-1.3979400086720375,Low,False,0.07
CAR11_HUMAN_Meitlis_2020_lof,CAR11_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,1154,3.0622058088197126,0.04,-1.3979400086720375,Low,False,0.119
CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Activity,1368,3.1360860973840974,1.14,0.05690485133647256,Medium,False,0.185
CASP3_HUMAN_Roychowdhury_2020,CASP3_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,258,2.41161970596323,111.55,2.0474695746198566,High,False,0.453
CASP7_HUMAN_Roychowdhury_2020,CASP7_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,281,2.44870631990508,80.66,1.9066582176715998,Medium,False,0.506
CATR_CHLRE_Tsuboyama_2023_2AMI,CATR_CHLRE,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Stability,72,1.8573324964312685,1107.51,3.044347656272274,High,False,0.636
CBPA2_HUMAN_Tsuboyama_2023_1O6X,CBPA2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,72,1.8573324964312685,43.64,1.6398847419163043,Medium,False,0.61
CBS_HUMAN_Sun_2020,CBS_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,551,2.741151598851785,3.5,0.5440680443502757,Medium,False,0.362
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,50,1.6989700043360187,269.65,2.430800424624181,High,False,0.505
CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Activity,101,2.0043213737826426,168.82,2.227423895933663,High,False,0.111
CCDB_ECOLI_Tripathi_2016,CCDB_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,101,2.0043213737826426,168.82,2.227423895933663,High,False,0.17
CCR5_HUMAN_Gill_2023,CCR5_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Binding,352,2.546542663478131,182.74,2.261833620575751,High,False,0.349
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Binding,556,2.7450747915820575,0.5,-0.3010299956639812,Low,False,0.103
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Expression,490,2.690196080028514,165.48,2.2187455122234745,High,False,0.59
CP2C9_HUMAN_Amorosi_2021_activity,CP2C9_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Binding,490,2.690196080028514,165.48,2.2187455122234745,High,False,0.651
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Stability,72,1.8573324964312685,48.23,1.6833172619218826,Medium,False,0.584
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Stability,52,1.7160033436347992,7.64,0.8830933585756899,Medium,False,0.117
D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Activity,235,2.3710678622717363,0.6,-0.2218487496163564,Low,False,0.071
DLG4_HUMAN_Faure_2021,DLG4_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,724,2.859738566197147,0.46,-0.3372421683184259,Low,False,0.605
DLG4_RAT_McLaughlin_2012,DLG4_RAT,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Binding,724,2.859738566197147,0.36,-0.44369749923271273,Low,False,0.325
DN7A_SACS2_Tsuboyama_2023_1JIC,DN7A_SACS2,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Stability,55,1.7403626894942439,24.82,1.394801777162711,Medium,False,0.08
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,65,1.8129133566428555,547.68,2.7385268817938018,High,False,0.762
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,DOCK1_MOUSE,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Stability,66,1.8195439355418688,368.28,2.5661781344794474,High,False,0.163
DYR_ECOLI_Nguyen_2023,DYR_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,159,2.2013971243204513,337.1,2.527758752520972,High,False,0.339
DYR_ECOLI_Thompson_2019,DYR_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,159,2.2013971243204513,77.51,1.8893577368889316,Medium,False,0.455
ENV_HV1B9_DuenasDecamp_2016,ENV_HV1B9,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,853,2.930949031167523,47.92,1.680516809381255,Medium,False,0.25
ENV_HV1BR_Haddox_2016,ENV_HV1BR,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,861,2.935003151453655,43.39,1.637389650129212,Medium,False,0.324
ENVZ_ECOLI_Ghose_2023,ENVZ_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Activity,60,1.7781512503836436,4595.33,3.6623167044126537,High,False,0.153
EPHB2_HUMAN_Tsuboyama_2023_1F0M,EPHB2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,66,1.8195439355418688,126.33,2.1015064961399275,High,False,0.5
ERBB2_HUMAN_Elazar_2016,ERBB2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Expression,1255,3.098643725817057,0.32,-0.494850021680094,Low,False,0.452
ESTA_BACSU_Nutschel_2020,ESTA_BACSU,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Stability,212,2.326335860928751,313.28,2.495932670123044,High,False,0.319
F7YBW8_MESOW_Ding_2023,F7YBW8_MESOW,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,93,1.968482948553935,176.23,2.2460798412237666,High,False,0.417
F7YBW8_MESOW_Aakre_2015,F7YBW8_MESOW,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,93,1.968482948553935,176.23,2.2460798412237666,High,False,0.038
FECA_ECOLI_Tsuboyama_2023_2D1U,FECA_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Stability,72,1.8573324964312685,141.6,2.15106325335375,High,False,0.342
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,69,1.8388490907372552,1.85,0.26717172840301384,Medium,False,0.185
GAL4_YEAST_Kitzman_2015,GAL4_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,OrganismalFitness,881,2.9449759084120477,10.02,1.000867721531227,Medium,False,0.33
GCN4_YEAST_Staller_2018,GCN4_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Binding,281,2.44870631990508,0.66,-0.1804560644581313,Low,False,0.181
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,447,2.6503075231319366,0.8,-0.09691001300805639,Low,False,0.405
GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Activity,238,2.376576957056512,0.06,-1.2218487496163564,Low,False,0.154
GLPA_HUMAN_Elazar_2016,GLPA_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Expression,150,2.1760912590556813,0.51,-0.2924298239020636,Low,False,0.381
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,217,2.3364597338485296,6.78,0.8312296938670634,Medium,False,0.518
HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,Progen3 339m,339000000.0,8.530199698203083,Virus,Stability,55,1.7403626894942439,30.76,1.4879863311293935,Medium,False,0.364
HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,72,1.8573324964312685,17.22,1.236033147117636,Medium,False,0.133
HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,361,2.5575072019056577,32.84,1.5164031484474032,Medium,False,0.381
HIS7_YEAST_Pokusaeva_2019,HIS7_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,OrganismalFitness,220,2.342422680822206,23.97,1.3796680340336538,Medium,False,0.457
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,888,2.948412965778601,0.58,-0.23657200643706275,Low,False,0.495
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,OrganismalFitness,709,2.8506462351830666,6.47,0.8109042806687004,Medium,False,0.341
HSP82_YEAST_Flynn_2019,HSP82_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,OrganismalFitness,709,2.8506462351830666,5.45,0.7363965022766424,Medium,False,0.42
HSP82_YEAST_Mishra_2016,HSP82_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,OrganismalFitness,709,2.8506462351830666,5.45,0.7363965022766424,Medium,False,0.52
HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,465,2.667452952889954,4.99,0.69810054562339,Medium,False,0.469
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Expression,465,2.667452952889954,5.38,0.7307822756663892,Medium,False,0.271
I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,498,2.6972293427597176,2.15,0.33243845991560533,Medium,False,0.321
IF1_ECOLI_Kelsic_2016,IF1_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,72,1.8573324964312685,536.24,2.72935920638567,High,False,0.471
ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,71,1.8512583487190752,309.51,2.490674685261338,High,False,0.219
ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Stability,55,1.7403626894942439,713.67,2.8534974410356244,High,False,0.321
KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Expression,129,2.110589710299249,1.74,0.24054924828259971,Medium,False,0.26
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,129,2.110589710299249,1.74,0.24054924828259971,Medium,False,0.207
KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,1159,3.064083435963596,6.29,0.798650645445269,Medium,False,0.51
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Activity,428,2.6314437690131722,5.28,0.7226339225338123,Medium,False,0.324
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Expression,428,2.6314437690131722,5.28,0.7226339225338123,Medium,False,0.295
KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,264,2.4216039268698313,298.65,2.475162519083091,High,False,0.537
LGK_LIPST_Klesmith_2015,LGK_LIPST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Activity,439,2.6424645202421213,18.83,1.2748503200166648,Medium,False,0.412
LYAM1_HUMAN_Elazar_2016,LYAM1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Expression,372,2.5705429398818973,1.09,0.037426497940623665,Medium,False,0.402
MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Stability,41,1.6127838567197355,3.89,0.5899496013257077,Medium,False,0.618
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Stability,66,1.8195439355418688,24.91,1.3963737275365065,Medium,False,-0.089
MET_HUMAN_Estevam_2023,MET_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,287,2.4578818967339924,17.78,1.249931756634195,Medium,False,0.499
MK01_HUMAN_Brenan_2016,MK01_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,360,2.5563025007672873,25.98,1.4146391467370092,Medium,False,0.23
MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,211,2.3242824552976926,37.67,1.5759956202032677,Medium,False,0.337
MSH2_HUMAN_Jia_2020,MSH2_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,934,2.9703468762300935,11.71,1.0685568950723632,Medium,False,0.325
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,OrganismalFitness,330,2.5185139398778875,82.51,1.9165065871151556,Medium,False,0.674
MTHR_HUMAN_Weile_2021,MTHR_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,OrganismalFitness,656,2.8169038393756605,0.99,-0.004364805402450088,Low,False,0.393
MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,Progen3 339m,339000000.0,8.530199698203083,Eukaryote,Stability,61,1.7853298350107671,208.4,2.3188977146274867,High,False,0.199
NCAP_I34A1_Doud_2015,NCAP_I34A1,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,498,2.6972293427597176,2.15,0.33243845991560533,Medium,False,0.34
NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Stability,61,1.7853298350107671,147.96,2.1701443226433565,High,False,0.641
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,1278,3.1065308538223815,0.67,-0.17392519729917355,Low,False,0.362
NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Activity,1278,3.1065308538223815,0.67,-0.17392519729917355,Low,False,0.453
NRAM_I33A0_Jiang_2016,NRAM_I33A0,Progen3 339m,339000000.0,8.530199698203083,Virus,OrganismalFitness,453,2.656098202012832,15.93,1.2022157758011316,Medium,False,0.641
NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,Progen3 339m,339000000.0,8.530199698203083,Human,Expression,164,2.214843848047698,281.51,2.4494938267812603,High,False,0.471
NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Stability,69,1.8388490907372552,598.86,2.777325305972129,High,False,0.396
NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,Progen3 339m,339000000.0,8.530199698203083,Prokaryote,Stability,55,1.7403626894942439,320.33,2.5055976137320095,High,False,0.397
